date,country,geopolitical_risk,conflicts,bilateral_tensions,trade_policy_uncertainty,economic_policy_uncertainty,is_geopolitical_core,is_active_conflict,is_energy_market,is_tech_supply_chain,is_strategic_minerals,is_financial_systemic,is_maritime_choke
2025-03-23,United Kingdom,0.2,1.7,,,,0,0,0,0,0,1,0
2025-03-23,United States,0.2,1.9,,,,0,0,0,0,0,0,0
2025-03-23,United States-China,,,-0.4,,,0,0,0,0,0,0,0
2025-03-23,United States-EU,,,0.0,,,0,0,0,0,0,0,0
2025-03-23,United States-Iran,,,-0.1,,,0,0,0,0,0,0,0
2025-03-23,United States-Mexico,,,1.1,,,0,0,0,0,0,0,0
2025-03-23,United States-Russia,,,-1.9,,,0,0,0,0,0,0,0
2025-03-23,United States-Turkey,,,0.9,,,0,0,0,0,0,0,0
2025-03-23,Uruguay,-0.9,-0.7,,,,0,0,0,0,0,0,0
2025-03-23,Venezuela,2.3,1.1,,,,1,0,0,0,0,0,0
2025-03-23,Vietnam,-1.3,,,,,0,0,0,1,0,0,0
2025-03-23,Yemen,2.4,1.7,,,,0,1,0,0,0,0,0
2025-03-24,Afghanistan,-0.6,-0.6,,,,0,1,0,0,0,0,0
2025-03-24,Algeria,,0.1,,,,0,0,0,0,0,0,0
2025-03-24,Algeria-Spain,,,-0.4,,,0,0,0,0,0,0,0
2025-03-24,Argentina,0.9,0.5,,,,0,0,0,0,1,0,0
2025-03-24,Armenia,,-0.1,,,,0,0,0,0,0,0,0
2025-03-24,Australia,-0.1,,,,,0,0,0,0,1,0,0
2025-03-24,Austria,-0.1,0.3,,,,0,0,0,0,0,0,0
2025-03-24,Azerbaijan,,0.0,,,,0,0,0,0,0,0,0
2025-03-24,Bahrain,-0.8,-0.9,,,,0,0,0,0,0,0,0
2025-03-24,Belgium,-0.5,0.5,,,,0,0,0,0,0,0,0
2025-03-24,Brazil,-0.5,-0.1,,,,0,0,0,0,0,1,0
2025-03-24,Bulgaria,,-0.2,,,,0,0,0,0,0,0,0
2025-03-24,Canada,0.7,3.3,,,,0,0,0,0,0,0,0
2025-03-24,Chile,-1.6,-0.6,,,,0,0,0,0,1,0,0
2025-03-24,China,-0.8,0.7,,,,1,0,0,1,1,0,0
2025-03-24,China-Iran,,,-0.5,,,0,0,0,0,0,0,0
2025-03-24,China-Russia,,,-1.1,,,0,0,0,0,0,0,0
2025-03-24,China-Taiwan,,,1.4,,,0,0,0,0,0,0,0
2025-03-24,China-United States,,,-0.9,,,0,0,0,0,0,0,0
2025-03-24,Colombia,0.2,-0.8,,,,0,0,0,0,0,0,0
2025-03-24,Croatia,,-0.2,,,,0,0,0,0,0,0,0
2025-03-24,Czech Republic,-0.5,,,,,0,0,0,0,0,0,0
2025-03-24,Denmark,-0.8,0.8,,,,0,0,0,0,0,0,0
2025-03-24,EU-China,,,-0.9,,,0,0,0,0,0,0,0
2025-03-24,EU-Israel,,,0.0,,,0,0,0,0,0,0,0
2025-03-24,EU-Russia,,,0.3,,,0,0,0,0,0,0,0
2025-03-24,EU-Turkey,,,-0.1,,,0,0,0,0,0,0,0
2025-03-24,EU-United States,,,1.0,,,0,0,0,0,0,0,0
2025-03-24,Ecuador,-0.1,-0.5,,,,0,0,0,0,0,0,0
2025-03-24,Ecuador-Mexico,,,1.7,,,0,0,0,0,0,0,0
2025-03-24,Egypt,1.0,0.8,,,,0,0,0,0,0,0,0
2025-03-24,Finland,0.5,1.1,,,,0,0,0,0,0,0,0
2025-03-24,France,0.1,1.4,,,,0,0,0,0,0,0,0
2025-03-24,Georgia,0.1,0.2,,,,0,0,0,0,0,0,0
2025-03-24,Germany,-0.2,0.5,,,,0,0,0,1,0,0,0
2025-03-24,Greece,,-0.4,,,,0,0,0,0,0,0,0
2025-03-24,Hong Kong,-0.6,0.1,,,,0,0,0,0,0,0,0
2025-03-24,Hungary,-0.1,0.6,,,,0,0,0,0,0,0,0
2025-03-24,India,0.1,-0.1,,,,0,0,0,0,0,1,0
2025-03-24,Indonesia,-0.7,-0.4,,,,0,0,0,0,0,0,0
2025-03-24,Iran,0.7,1.4,,,,1,0,0,0,0,0,0
2025-03-24,Iran-Pakistan,,,0.1,,,0,0,0,0,0,0,0
2025-03-24,Iran-Saudi Arabia,,,-0.3,,,0,0,0,0,0,0,0
2025-03-24,Iraq,-0.7,-0.1,,,,0,0,0,0,0,0,0
2025-03-24,Ireland,,0.2,,,,0,0,0,0,0,0,0
2025-03-24,Israel,1.9,1.5,,,,1,1,0,0,0,0,0
2025-03-24,Israel-Iran,,,-0.4,,,0,0,0,0,0,0,0
2025-03-24,Israel-Saudi Arabia,,,1.1,,,0,0,0,0,0,0,0
2025-03-24,Italy,-0.9,0.5,,,,0,0,0,0,0,0,0
2025-03-24,Japan,-0.6,0.4,,,,0,0,0,1,0,0,0
2025-03-24,Jordan,0.1,0.1,,,,0,0,0,0,0,0,0
2025-03-24,Kazakhstan,,0.1,,,,0,0,0,0,0,0,0
2025-03-24,Libya,,-1.4,,,,0,0,0,0,0,0,0
2025-03-24,Malaysia,-1.1,-0.5,,,,0,0,0,0,0,0,0
2025-03-24,Mexico,1.2,2.2,,,,0,0,0,1,0,0,0
2025-03-24,Mexico-Ecuador,,,1.0,,,0,0,0,0,0,0,0
2025-03-24,Morocco,-0.6,-0.4,,,,0,0,0,0,0,0,0
2025-03-24,Morocco-Spain,,,0.9,,,0,0,0,0,0,0,0
2025-03-24,NATO-Russia,,,-1.2,,,0,0,0,0,0,0,0
2025-03-24,Netherlands,0.2,0.7,,,,0,0,0,1,0,0,0
2025-03-24,North Korea-South Korea,,,0.4,,,0,0,0,0,0,0,0
2025-03-24,Norway,-0.7,0.8,,,,0,0,0,0,0,0,0
2025-03-24,Oman,-0.4,-0.6,,,,0,0,0,0,0,0,0
2025-03-24,Pakistan,0.5,0.2,,,,0,0,0,0,0,0,0
2025-03-24,Pakistan-Iran,,,-0.5,,,0,0,0,0,0,0,0
2025-03-24,Peru,0.6,0.6,,,,0,0,0,0,0,0,0
2025-03-24,Philippines,-0.2,1.1,,,,0,0,0,0,0,0,0
2025-03-24,Poland,-0.2,0.5,,,,0,0,0,0,0,0,0
2025-03-24,Portugal,,0.1,,,,0,0,0,0,0,0,0
2025-03-24,Qatar,2.1,1.4,,,,0,0,0,0,0,0,0
2025-03-24,Romania,,0.5,,,,0,0,0,0,0,0,0
2025-03-24,Russia,0.3,1.1,,,,1,1,0,0,0,0,0
2025-03-24,Russia-Iran,,,-1.1,,,0,0,0,0,0,0,0
2025-03-24,Russia-Turkey,,,0.7,,,0,0,0,0,0,0,0
2025-03-24,Russia-Ukraine,,,-0.5,,,0,0,0,0,0,0,0
2025-03-24,Saudi Arabia,0.4,2.9,,,,0,0,0,0,0,0,0
2025-03-24,South Korea,0.9,1.1,,,,0,0,0,1,0,0,0
2025-03-24,Spain,-0.4,0.5,,,,0,0,0,0,0,0,0
2025-03-24,Sweden,-1.1,0.7,,,,0,0,0,0,0,0,0
2025-03-24,Syria,0.0,0.4,,,,0,1,0,0,0,0,0
2025-03-24,Taiwan,-0.4,0.1,,,,1,0,0,1,0,0,0
2025-03-24,Thailand,-0.2,0.6,,,,0,0,0,0,0,0,0
2025-03-24,Tunisia,,-1.2,,,,0,0,0,0,0,0,0
2025-03-24,Turkey,2.3,0.3,,,,0,0,0,0,0,1,0
2025-03-24,Ukraine,0.1,1.0,,,,1,1,0,0,0,0,0
2025-03-24,United Arab Emirates,-0.2,,,,,0,0,0,0,0,0,0
2025-03-24,United Kingdom,0.2,1.6,,,,0,0,0,0,0,1,0
2025-03-24,United States,0.1,1.8,,,,0,0,0,0,0,0,0
2025-03-24,United States-China,,,-0.6,,,0,0,0,0,0,0,0
2025-03-24,United States-EU,,,-0.1,,,0,0,0,0,0,0,0
2025-03-24,United States-Iran,,,-0.1,,,0,0,0,0,0,0,0
2025-03-24,United States-Mexico,,,1.4,,,0,0,0,0,0,0,0
2025-03-24,United States-Russia,,,-2.0,,,0,0,0,0,0,0,0
2025-03-24,United States-Turkey,,,0.9,,,0,0,0,0,0,0,0
2025-03-24,Uruguay,-0.9,-0.8,,,,0,0,0,0,0,0,0
2025-03-24,Venezuela,2.6,1.3,,,,1,0,0,0,0,0,0
2025-03-24,Vietnam,-1.2,,,,,0,0,0,1,0,0,0
2025-03-24,Yemen,2.1,1.7,,,,0,1,0,0,0,0,0
2025-03-25,Afghanistan,-0.9,-0.7,,,,0,1,0,0,0,0,0
2025-03-25,Algeria,,-0.1,,,,0,0,0,0,0,0,0
2025-03-25,Algeria-Spain,,,-0.4,,,0,0,0,0,0,0,0
2025-03-25,Argentina,1.0,0.7,,,,0,0,0,0,1,0,0
2025-03-25,Armenia,,-0.2,,,,0,0,0,0,0,0,0
2025-03-25,Australia,-0.1,,,,,0,0,0,0,1,0,0
2025-03-25,Austria,-0.1,0.2,,,,0,0,0,0,0,0,0
2025-03-25,Azerbaijan,,-0.1,,,,0,0,0,0,0,0,0
2025-03-25,Bahrain,-0.8,-0.8,,,,0,0,0,0,0,0,0
2025-03-25,Belgium,-0.6,0.5,,,,0,0,0,0,0,0,0
2025-03-25,Brazil,-0.2,-0.2,,,,0,0,0,0,0,1,0
2025-03-25,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-03-25,Canada,0.6,3.0,,,,0,0,0,0,0,0,0
2025-03-25,Chile,-1.4,-0.5,,,,0,0,0,0,1,0,0
2025-03-25,China,-0.8,0.8,,,,1,0,0,1,1,0,0
2025-03-25,China-Iran,,,-0.5,,,0,0,0,0,0,0,0
2025-03-25,China-Russia,,,-1.0,,,0,0,0,0,0,0,0
2025-03-25,China-Taiwan,,,1.0,,,0,0,0,0,0,0,0
2025-03-25,China-United States,,,-0.7,,,0,0,0,0,0,0,0
2025-03-25,Colombia,0.1,-0.8,,,,0,0,0,0,0,0,0
2025-03-25,Croatia,,-0.1,,,,0,0,0,0,0,0,0
2025-03-25,Czech Republic,-0.5,,,,,0,0,0,0,0,0,0
2025-03-25,Denmark,-0.7,0.8,,,,0,0,0,0,0,0,0
2025-03-25,EU-China,,,-1.0,,,0,0,0,0,0,0,0
2025-03-25,EU-Israel,,,0.1,,,0,0,0,0,0,0,0
2025-03-25,EU-Russia,,,0.6,,,0,0,0,0,0,0,0
2025-03-25,EU-Turkey,,,0.0,,,0,0,0,0,0,0,0
2025-03-25,EU-United States,,,0.9,,,0,0,0,0,0,0,0
2025-03-25,Ecuador,-0.1,-0.6,,,,0,0,0,0,0,0,0
2025-03-25,Ecuador-Mexico,,,1.8,,,0,0,0,0,0,0,0
2025-03-25,Egypt,0.9,0.6,,,,0,0,0,0,0,0,0
2025-03-25,Finland,0.3,1.0,,,,0,0,0,0,0,0,0
2025-03-25,France,0.0,1.1,,,,0,0,0,0,0,0,0
2025-03-25,Georgia,0.1,0.4,,,,0,0,0,0,0,0,0
2025-03-25,Germany,-0.1,0.4,,,,0,0,0,1,0,0,0
2025-03-25,Greece,,0.0,,,,0,0,0,0,0,0,0
2025-03-25,Hong Kong,-0.6,0.0,,,,0,0,0,0,0,0,0
2025-03-25,Hungary,-0.1,0.5,,,,0,0,0,0,0,0,0
2025-03-25,India,0.0,-0.2,,,,0,0,0,0,0,1,0
2025-03-25,Indonesia,-0.7,-0.5,,,,0,0,0,0,0,0,0
2025-03-25,Iran,0.6,1.5,,,,1,0,0,0,0,0,0
2025-03-25,Iran-Pakistan,,,0.0,,,0,0,0,0,0,0,0
2025-03-25,Iran-Saudi Arabia,,,-0.3,,,0,0,0,0,0,0,0
2025-03-25,Iraq,-0.9,-0.1,,,,0,0,0,0,0,0,0
2025-03-25,Ireland,,0.0,,,,0,0,0,0,0,0,0
2025-03-25,Israel,1.9,1.5,,,,1,1,0,0,0,0,0
2025-03-25,Israel-Iran,,,-0.5,,,0,0,0,0,0,0,0
2025-03-25,Israel-Saudi Arabia,,,1.0,,,0,0,0,0,0,0,0
2025-03-25,Italy,-0.8,0.4,,,,0,0,0,0,0,0,0
2025-03-25,Japan,-0.3,0.3,,,,0,0,0,1,0,0,0
2025-03-25,Jordan,0.2,0.1,,,,0,0,0,0,0,0,0
2025-03-25,Kazakhstan,,0.2,,,,0,0,0,0,0,0,0
2025-03-25,Libya,,-1.4,,,,0,0,0,0,0,0,0
2025-03-25,Malaysia,-1.0,-0.5,,,,0,0,0,0,0,0,0
2025-03-25,Mexico,1.3,2.1,,,,0,0,0,1,0,0,0
2025-03-25,Mexico-Ecuador,,,1.0,,,0,0,0,0,0,0,0
2025-03-25,Morocco,-0.7,-0.4,,,,0,0,0,0,0,0,0
2025-03-25,Morocco-Spain,,,1.1,,,0,0,0,0,0,0,0
2025-03-25,NATO-Russia,,,-1.2,,,0,0,0,0,0,0,0
2025-03-25,Netherlands,-0.1,0.6,,,,0,0,0,1,0,0,0
2025-03-25,North Korea-South Korea,,,0.5,,,0,0,0,0,0,0,0
2025-03-25,Norway,-0.8,0.6,,,,0,0,0,0,0,0,0
2025-03-25,Oman,-0.4,-0.8,,,,0,0,0,0,0,0,0
2025-03-25,Pakistan,0.4,0.1,,,,0,0,0,0,0,0,0
2025-03-25,Pakistan-Iran,,,-0.4,,,0,0,0,0,0,0,0
2025-03-25,Peru,0.7,0.4,,,,0,0,0,0,0,0,0
2025-03-25,Philippines,-0.3,1.0,,,,0,0,0,0,0,0,0
2025-03-25,Poland,-0.3,0.5,,,,0,0,0,0,0,0,0
2025-03-25,Portugal,,0.1,,,,0,0,0,0,0,0,0
2025-03-25,Qatar,1.9,1.3,,,,0,0,0,0,0,0,0
2025-03-25,Romania,,0.4,,,,0,0,0,0,0,0,0
2025-03-25,Russia,0.2,1.1,,,,1,1,0,0,0,0,0
2025-03-25,Russia-Iran,,,-1.2,,,0,0,0,0,0,0,0
2025-03-25,Russia-Turkey,,,0.4,,,0,0,0,0,0,0,0
2025-03-25,Russia-Ukraine,,,-0.6,,,0,0,0,0,0,0,0
2025-03-25,Saudi Arabia,0.2,2.9,,,,0,0,0,0,0,0,0
2025-03-25,South Korea,1.0,1.1,,,,0,0,0,1,0,0,0
2025-03-25,Spain,-0.4,0.5,,,,0,0,0,0,0,0,0
2025-03-25,Sweden,-1.1,0.6,,,,0,0,0,0,0,0,0
2025-03-25,Syria,0.1,0.5,,,,0,1,0,0,0,0,0
2025-03-25,Taiwan,-0.3,0.1,,,,1,0,0,1,0,0,0
2025-03-25,Thailand,-0.3,0.5,,,,0,0,0,0,0,0,0
2025-03-25,Tunisia,,-1.2,,,,0,0,0,0,0,0,0
2025-03-25,Turkey,2.3,0.3,,,,0,0,0,0,0,1,0
2025-03-25,Ukraine,0.1,1.0,,,,1,1,0,0,0,0,0
2025-03-25,United Arab Emirates,-0.3,,,,,0,0,0,0,0,0,0
2025-03-25,United Kingdom,0.1,1.5,,,,0,0,0,0,0,1,0
2025-03-25,United States,0.1,1.7,,,,0,0,0,0,0,0,0
2025-03-25,United States-China,,,-0.7,,,0,0,0,0,0,0,0
2025-03-25,United States-EU,,,0.2,,,0,0,0,0,0,0,0
2025-03-25,United States-Iran,,,0.2,,,0,0,0,0,0,0,0
2025-03-25,United States-Mexico,,,1.3,,,0,0,0,0,0,0,0
2025-03-25,United States-Russia,,,-2.1,,,0,0,0,0,0,0,0
2025-03-25,United States-Turkey,,,0.9,,,0,0,0,0,0,0,0
2025-03-25,Uruguay,-1.0,-1.0,,,,0,0,0,0,0,0,0
2025-03-25,Venezuela,2.5,1.3,,,,1,0,0,0,0,0,0
2025-03-25,Vietnam,-1.1,,,,,0,0,0,1,0,0,0
2025-03-25,Yemen,1.8,1.7,,,,0,1,0,0,0,0,0
2025-03-26,Afghanistan,-1.0,-0.6,,,,0,1,0,0,0,0,0
2025-03-26,Algeria,,-0.3,,,,0,0,0,0,0,0,0
2025-03-26,Algeria-Spain,,,-0.4,,,0,0,0,0,0,0,0
2025-03-26,Argentina,0.8,0.4,,,,0,0,0,0,1,0,0
2025-03-26,Armenia,,-0.2,,,,0,0,0,0,0,0,0
2025-03-26,Australia,-0.1,,,,,0,0,0,0,1,0,0
2025-03-26,Austria,0.0,0.0,,,,0,0,0,0,0,0,0
2025-03-26,Azerbaijan,,0.0,,,,0,0,0,0,0,0,0
2025-03-26,Bahrain,-0.8,-0.8,,,,0,0,0,0,0,0,0
2025-03-26,Belgium,-0.4,0.5,,,,0,0,0,0,0,0,0
2025-03-26,Brazil,0.2,-0.4,,,,0,0,0,0,0,1,0
2025-03-26,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-03-26,Canada,0.5,2.9,,,,0,0,0,0,0,0,0
2025-03-26,Chile,-1.4,-0.7,,,,0,0,0,0,1,0,0
2025-03-26,China,-0.8,0.7,,,,1,0,0,1,1,0,0
2025-03-26,China-Iran,,,-0.6,,,0,0,0,0,0,0,0
2025-03-26,China-Russia,,,-0.7,,,0,0,0,0,0,0,0
2025-03-26,China-Taiwan,,,0.7,,,0,0,0,0,0,0,0
2025-03-26,China-United States,,,-0.5,,,0,0,0,0,0,0,0
2025-03-26,Colombia,0.3,-0.8,,,,0,0,0,0,0,0,0
2025-03-26,Croatia,,-0.3,,,,0,0,0,0,0,0,0
2025-03-26,Czech Republic,-0.3,,,,,0,0,0,0,0,0,0
2025-03-26,Denmark,-0.2,0.9,,,,0,0,0,0,0,0,0
2025-03-26,EU-China,,,-1.0,,,0,0,0,0,0,0,0
2025-03-26,EU-Israel,,,0.5,,,0,0,0,0,0,0,0
2025-03-26,EU-Russia,,,0.6,,,0,0,0,0,0,0,0
2025-03-26,EU-Turkey,,,0.4,,,0,0,0,0,0,0,0
2025-03-26,EU-United States,,,0.9,,,0,0,0,0,0,0,0
2025-03-26,Ecuador,-0.2,-0.8,,,,0,0,0,0,0,0,0
2025-03-26,Ecuador-Mexico,,,1.9,,,0,0,0,0,0,0,0
2025-03-26,Egypt,0.7,0.5,,,,0,0,0,0,0,0,0
2025-03-26,Finland,0.2,1.0,,,,0,0,0,0,0,0,0
2025-03-26,France,0.0,1.0,,,,0,0,0,0,0,0,0
2025-03-26,Georgia,0.1,0.4,,,,0,0,0,0,0,0,0
2025-03-26,Germany,0.0,0.3,,,,0,0,0,1,0,0,0
2025-03-26,Greece,,0.0,,,,0,0,0,0,0,0,0
2025-03-26,Hong Kong,-0.6,-0.2,,,,0,0,0,0,0,0,0
2025-03-26,Hungary,-0.2,0.4,,,,0,0,0,0,0,0,0
2025-03-26,India,-0.2,-0.3,,,,0,0,0,0,0,1,0
2025-03-26,Indonesia,-0.7,-0.5,,,,0,0,0,0,0,0,0
2025-03-26,Iran,0.5,1.4,,,,1,0,0,0,0,0,0
2025-03-26,Iran-Pakistan,,,0.1,,,0,0,0,0,0,0,0
2025-03-26,Iran-Saudi Arabia,,,-0.3,,,0,0,0,0,0,0,0
2025-03-26,Iraq,-0.9,-0.3,,,,0,0,0,0,0,0,0
2025-03-26,Ireland,,-0.2,,,,0,0,0,0,0,0,0
2025-03-26,Israel,1.9,1.4,,,,1,1,0,0,0,0,0
2025-03-26,Israel-Iran,,,-0.6,,,0,0,0,0,0,0,0
2025-03-26,Israel-Saudi Arabia,,,0.7,,,0,0,0,0,0,0,0
2025-03-26,Italy,-0.8,0.3,,,,0,0,0,0,0,0,0
2025-03-26,Japan,-0.4,0.4,,,,0,0,0,1,0,0,0
2025-03-26,Jordan,0.2,0.2,,,,0,0,0,0,0,0,0
2025-03-26,Kazakhstan,,0.1,,,,0,0,0,0,0,0,0
2025-03-26,Libya,,-1.4,,,,0,0,0,0,0,0,0
2025-03-26,Malaysia,-1.0,-0.6,,,,0,0,0,0,0,0,0
2025-03-26,Mexico,1.3,2.0,,,,0,0,0,1,0,0,0
2025-03-26,Mexico-Ecuador,,,1.1,,,0,0,0,0,0,0,0
2025-03-26,Morocco,-0.8,-0.4,,,,0,0,0,0,0,0,0
2025-03-26,Morocco-Spain,,,0.8,,,0,0,0,0,0,0,0
2025-03-26,NATO-Russia,,,-1.2,,,0,0,0,0,0,0,0
2025-03-26,Netherlands,0.1,0.6,,,,0,0,0,1,0,0,0
2025-03-26,North Korea-South Korea,,,0.9,,,0,0,0,0,0,0,0
2025-03-26,Norway,-0.8,0.7,,,,0,0,0,0,0,0,0
2025-03-26,Oman,-0.4,-0.8,,,,0,0,0,0,0,0,0
2025-03-26,Pakistan,0.2,-0.1,,,,0,0,0,0,0,0,0
2025-03-26,Pakistan-Iran,,,-0.4,,,0,0,0,0,0,0,0
2025-03-26,Peru,0.6,0.1,,,,0,0,0,0,0,0,0
2025-03-26,Philippines,-0.6,0.8,,,,0,0,0,0,0,0,0
2025-03-26,Poland,-0.1,0.4,,,,0,0,0,0,0,0,0
2025-03-26,Portugal,,0.0,,,,0,0,0,0,0,0,0
2025-03-26,Qatar,1.7,1.2,,,,0,0,0,0,0,0,0
2025-03-26,Romania,,0.4,,,,0,0,0,0,0,0,0
2025-03-26,Russia,0.2,1.0,,,,1,1,0,0,0,0,0
2025-03-26,Russia-Iran,,,-1.2,,,0,0,0,0,0,0,0
2025-03-26,Russia-Turkey,,,0.5,,,0,0,0,0,0,0,0
2025-03-26,Russia-Ukraine,,,-0.5,,,0,0,0,0,0,0,0
2025-03-26,Saudi Arabia,0.2,2.6,,,,0,0,0,0,0,0,0
2025-03-26,South Korea,1.4,1.1,,,,0,0,0,1,0,0,0
2025-03-26,Spain,-0.4,0.6,,,,0,0,0,0,0,0,0
2025-03-26,Sweden,-1.0,0.6,,,,0,0,0,0,0,0,0
2025-03-26,Syria,0.1,0.5,,,,0,1,0,0,0,0,0
2025-03-26,Taiwan,0.0,0.2,,,,1,0,0,1,0,0,0
2025-03-26,Thailand,-0.4,0.3,,,,0,0,0,0,0,0,0
2025-03-26,Tunisia,,-1.0,,,,0,0,0,0,0,0,0
2025-03-26,Turkey,2.3,0.4,,,,0,0,0,0,0,1,0
2025-03-26,Ukraine,0.1,1.0,,,,1,1,0,0,0,0,0
2025-03-26,United Arab Emirates,-0.4,,,,,0,0,0,0,0,0,0
2025-03-26,United Kingdom,0.0,1.4,,,,0,0,0,0,0,1,0
2025-03-26,United States,0.1,1.6,,,,0,0,0,0,0,0,0
2025-03-26,United States-China,,,-0.8,,,0,0,0,0,0,0,0
2025-03-26,United States-EU,,,0.1,,,0,0,0,0,0,0,0
2025-03-26,United States-Iran,,,0.2,,,0,0,0,0,0,0,0
2025-03-26,United States-Mexico,,,1.5,,,0,0,0,0,0,0,0
2025-03-26,United States-Russia,,,-2.1,,,0,0,0,0,0,0,0
2025-03-26,United States-Turkey,,,0.7,,,0,0,0,0,0,0,0
2025-03-26,Uruguay,-1.1,-1.2,,,,0,0,0,0,0,0,0
2025-03-26,Venezuela,2.5,1.2,,,,1,0,0,0,0,0,0
2025-03-26,Vietnam,-1.1,,,,,0,0,0,1,0,0,0
2025-03-26,Yemen,1.5,1.5,,,,0,1,0,0,0,0,0
2025-03-27,Afghanistan,-0.7,-0.3,,,,0,1,0,0,0,0,0
2025-03-27,Algeria,,0.0,,,,0,0,0,0,0,0,0
2025-03-27,Algeria-Spain,,,-0.4,,,0,0,0,0,0,0,0
2025-03-27,Argentina,0.7,0.4,,,,0,0,0,0,1,0,0
2025-03-27,Armenia,,-0.5,,,,0,0,0,0,0,0,0
2025-03-27,Australia,-0.2,,,,,0,0,0,0,1,0,0
2025-03-27,Austria,0.0,0.1,,,,0,0,0,0,0,0,0
2025-03-27,Azerbaijan,,-0.1,,,,0,0,0,0,0,0,0
2025-03-27,Bahrain,-0.7,-0.9,,,,0,0,0,0,0,0,0
2025-03-27,Belgium,-0.2,0.3,,,,0,0,0,0,0,0,0
2025-03-27,Brazil,0.4,-0.3,,,,0,0,0,0,0,1,0
2025-03-27,Bulgaria,,-0.1,,,,0,0,0,0,0,0,0
2025-03-27,Canada,0.6,3.0,,,,0,0,0,0,0,0,0
2025-03-27,Chile,-1.4,-0.8,,,,0,0,0,0,1,0,0
2025-03-27,China,-0.8,0.6,,,,1,0,0,1,1,0,0
2025-03-27,China-Iran,,,-0.7,,,0,0,0,0,0,0,0
2025-03-27,China-Russia,,,-1.0,,,0,0,0,0,0,0,0
2025-03-27,China-Taiwan,,,1.3,,,0,0,0,0,0,0,0
2025-03-27,China-United States,,,-0.6,,,0,0,0,0,0,0,0
2025-03-27,Colombia,0.5,-0.6,,,,0,0,0,0,0,0,0
2025-03-27,Croatia,,-0.2,,,,0,0,0,0,0,0,0
2025-03-27,Czech Republic,-0.3,,,,,0,0,0,0,0,0,0
2025-03-27,Denmark,-0.1,0.8,,,,0,0,0,0,0,0,0
2025-03-27,EU-China,,,-1.1,,,0,0,0,0,0,0,0
2025-03-27,EU-Israel,,,0.8,,,0,0,0,0,0,0,0
2025-03-27,EU-Russia,,,0.5,,,0,0,0,0,0,0,0
2025-03-27,EU-Turkey,,,0.4,,,0,0,0,0,0,0,0
2025-03-27,EU-United States,,,0.7,,,0,0,0,0,0,0,0
2025-03-27,Ecuador,-0.2,-0.8,,,,0,0,0,0,0,0,0
2025-03-27,Ecuador-Mexico,,,2.0,,,0,0,0,0,0,0,0
2025-03-27,Egypt,0.4,0.3,,,,0,0,0,0,0,0,0
2025-03-27,Finland,0.3,0.9,,,,0,0,0,0,0,0,0
2025-03-27,France,-0.1,1.0,,,,0,0,0,0,0,0,0
2025-03-27,Georgia,-0.1,0.1,,,,0,0,0,0,0,0,0
2025-03-27,Germany,0.0,0.4,,,,0,0,0,1,0,0,0
2025-03-27,Greece,,0.1,,,,0,0,0,0,0,0,0
2025-03-27,Hong Kong,-0.7,-0.2,,,,0,0,0,0,0,0,0
2025-03-27,Hungary,-0.1,0.4,,,,0,0,0,0,0,0,0
2025-03-27,India,-0.3,-0.2,,,,0,0,0,0,0,1,0
2025-03-27,Indonesia,-0.8,-0.6,,,,0,0,0,0,0,0,0
2025-03-27,Iran,0.5,1.3,,,,1,0,0,0,0,0,0
2025-03-27,Iran-Pakistan,,,0.1,,,0,0,0,0,0,0,0
2025-03-27,Iran-Saudi Arabia,,,-0.3,,,0,0,0,0,0,0,0
2025-03-27,Iraq,-0.9,0.0,,,,0,0,0,0,0,0,0
2025-03-27,Ireland,,-0.3,,,,0,0,0,0,0,0,0
2025-03-27,Israel,1.7,1.4,,,,1,1,0,0,0,0,0
2025-03-27,Israel-Iran,,,-0.3,,,0,0,0,0,0,0,0
2025-03-27,Israel-Saudi Arabia,,,0.5,,,0,0,0,0,0,0,0
2025-03-27,Italy,-0.9,0.3,,,,0,0,0,0,0,0,0
2025-03-27,Japan,-0.2,0.6,,,,0,0,0,1,0,0,0
2025-03-27,Jordan,0.3,0.1,,,,0,0,0,0,0,0,0
2025-03-27,Kazakhstan,,0.0,,,,0,0,0,0,0,0,0
2025-03-27,Libya,,-1.6,,,,0,0,0,0,0,0,0
2025-03-27,Malaysia,-0.9,-0.7,,,,0,0,0,0,0,0,0
2025-03-27,Mexico,1.3,2.3,,,,0,0,0,1,0,0,0
2025-03-27,Mexico-Ecuador,,,1.1,,,0,0,0,0,0,0,0
2025-03-27,Morocco,-0.5,-0.3,,,,0,0,0,0,0,0,0
2025-03-27,Morocco-Spain,,,0.6,,,0,0,0,0,0,0,0
2025-03-27,NATO-Russia,,,-1.1,,,0,0,0,0,0,0,0
2025-03-27,Netherlands,0.3,0.6,,,,0,0,0,1,0,0,0
2025-03-27,North Korea-South Korea,,,0.6,,,0,0,0,0,0,0,0
2025-03-27,Norway,-0.6,0.9,,,,0,0,0,0,0,0,0
2025-03-27,Oman,-0.3,-0.9,,,,0,0,0,0,0,0,0
2025-03-27,Pakistan,0.3,0.0,,,,0,0,0,0,0,0,0
2025-03-27,Pakistan-Iran,,,-0.3,,,0,0,0,0,0,0,0
2025-03-27,Peru,0.5,0.1,,,,0,0,0,0,0,0,0
